id_pedido,data,id_cliente,tipo_cliente,estado,regiao,id_produto,categoria_Produto,quantidade,preco_unitario,modo_pagamento,canal,status,tempo_entrega_dias,avaliacao,cupom_usado,valor_bruto,custo_frete,valor_desconto,valor_final,ano,mes,dia_semana
ORD000134,2025-07-26,2787,Novo,SC,Sudeste,60604,Bebidas,5,251.71,Boleto Bancário,Orgânico,Entregue com atraso,5,,1,1258.55,47.6,125.86,1180.29,2025,7,Sábado
ORD000135,2025-01-15,1844,Novo,GO,Centro-Oeste,60833,Equipamento Industrial,10,254.19,Cartão de Crédito,Marketplace,Entregue com atraso,7,,0,2541.9,41.15,0.0,2583.05,2025,1,Quarta-feira
ORD000136,2025-12-12,4278,Novo,RS,Nordeste,24039,Bebidas,9,488.53,Cartão de Crédito,Marketplace,Devolvido,14,,0,4396.77,49.82,0.0,4446.59,2025,12,Sexta-feira
ORD000137,2025-02-11,3257,Novo,RS,Sudeste,77839,Limpeza,12,474.09,Boleto Bancário,Orgânico,Entregue,1,4.0,0,5689.08,43.77,0.0,5732.85,2025,2,Terça-feira
ORD000138,2025-06-28,2138,Recorrente,BA,Sul,57931,Comida,11,185.68,Pix,Orgânico,Entregue,11,1.0,0,2042.48,22.27,0.0,2064.75,2025,6,Sábado
ORD000139,2025-03-04,4808,Novo,RS,Nordeste,49925,Equipamento Industrial,7,78.88,Boleto Bancário,WhatsApp,Entregue,8,1.0,0,552.16,15.96,0.0,568.12,2025,3,Terça-feira
ORD000140,2025-12-18,1645,Recorrente,GO,Sudeste,61003,Papelaria,1,169.58,Cartão de Crédito,Marketplace,Entregue,3,5.0,0,169.58,40.86,0.0,210.44,2025,12,Quinta-feira
ORD000141,2025-08-19,4322,Recorrente,GO,Sudeste,93817,Papelaria,8,24.94,Boleto Bancário,Orgânico,Entregue com atraso,1,,0,199.52,47.51,0.0,247.03,2025,8,Terça-feira
ORD000142,2025-08-29,3266,Recorrente,SC,Sudeste,58897,Papelaria,3,20.18,Boleto Bancário,Google Ads,Entregue com atraso,6,,0,60.54,15.4,0.0,75.94,2025,8,Sexta-feira
ORD000143,2025-02-21,3454,Recorrente,RS,Centro-Oeste,97745,Comida,13,203.81,Pix,Instagram,Entregue com atraso,14,,0,2649.53,17.09,0.0,2666.6200000000003,2025,2,Sexta-feira
ORD000144,2025-04-06,2466,Recorrente,RJ,Sudeste,52287,Bebidas,4,471.1,Cartão de Debito,WhatsApp,Cancelado,13,,1,1884.4,8.63,188.44,1704.5900000000001,2025,4,Domingo
ORD000145,2025-08-10,4674,Novo,GO,Sul,43012,Bebidas,4,436.97,Cartão de Crédito,Orgânico,Devolvido,8,,1,1747.88,35.65,174.79,1608.7400000000002,2025,8,Domingo
ORD000146,2025-08-19,2377,Recorrente,SP,Sudeste,51783,Escritórios,10,260.61,Cartão de Crédito,Instagram,Entregue,11,4.0,0,2606.1,36.2,0.0,2642.2999999999997,2025,8,Terça-feira
ORD000147,2025-08-25,3935,Recorrente,SP,Sul,95727,Papelaria,14,286.96,Pix,WhatsApp,Devolvido,3,,0,4017.44,34.0,0.0,4051.44,2025,8,Segunda-feira
ORD000148,2025-05-23,3605,Recorrente,MG,Sul,78315,Papelaria,12,12.91,Boleto Bancário,Marketplace,Entregue,1,2.0,0,154.92,24.43,0.0,179.35,2025,5,Sexta-feira
ORD000149,2025-06-20,3597,Recorrente,SC,Sul,93766,Bebidas,8,115.6,Cartão de Debito,Instagram,Entregue com atraso,3,,0,924.8,30.25,0.0,955.05,2025,6,Sexta-feira
ORD000150,2025-01-29,1141,Novo,PR,Nordeste,56491,Papelaria,1,22.14,Cartão de Crédito,WhatsApp,Entregue com atraso,5,,1,22.14,47.84,2.21,67.77000000000001,2025,1,Quarta-feira
ORD000151,2025-02-05,3659,Novo,RJ,Sul,98941,Bebidas,8,379.72,Cartão de Debito,Orgânico,Cancelado,11,,0,3037.76,17.45,0.0,3055.21,2025,2,Quarta-feira
ORD000152,2025-01-13,1500,Recorrente,GO,Centro-Oeste,68584,Bebidas,9,81.37,Cartão de Debito,Orgânico,Entregue,8,1.0,0,732.33,18.48,0.0,750.8100000000001,2025,1,Segunda-feira
ORD000153,2025-06-09,1839,Novo,PE,Sudeste,22803,Equipamento Industrial,9,435.83,Boleto Bancário,WhatsApp,Entregue com atraso,9,,0,3922.47,42.68,0.0,3965.1499999999996,2025,6,Segunda-feira
ORD000154,2025-11-23,3749,Recorrente,ES,Centro-Oeste,59625,Bebidas,5,325.23,Boleto Bancário,Marketplace,Devolvido,13,,0,1626.15,53.08,0.0,1679.23,2025,11,Domingo
ORD000155,2025-07-06,4618,Novo,ES,Nordeste,23698,Limpeza,4,122.42,Boleto Bancário,WhatsApp,Entregue com atraso,12,,0,489.68,25.7,0.0,515.38,2025,7,Domingo
ORD000156,2025-08-31,2682,Novo,PR,Sudeste,44560,Limpeza,4,87.28,Cartão de Crédito,Google Ads,Entregue com atraso,9,,1,349.12,56.5,34.91,370.71000000000004,2025,8,Domingo
ORD000157,2025-03-27,2565,Novo,BA,Sul,25376,Limpeza,9,317.54,Cartão de Debito,WhatsApp,Entregue,4,4.0,0,2857.86,11.0,0.0,2868.86,2025,3,Quinta-feira
ORD000158,2025-10-11,3046,Novo,PE,Sudeste,93654,Limpeza,8,451.41,Cartão de Debito,WhatsApp,Entregue,8,2.0,0,3611.28,14.16,0.0,3625.44,2025,10,Sábado
ORD000159,2025-03-07,4917,Novo,ES,Nordeste,23117,Comida,10,362.0,Cartão de Crédito,Orgânico,Devolvido,11,,1,3620.0,31.92,362.0,3289.92,2025,3,Sexta-feira
ORD000160,2025-06-19,2530,Novo,PR,Nordeste,66381,Escritórios,10,180.79,Pix,Marketplace,Entregue com atraso,5,,0,1807.9,45.62,0.0,1853.52,2025,6,Quinta-feira
ORD000161,2025-02-14,1595,Recorrente,ES,Centro-Oeste,47956,Escritórios,12,297.82,Boleto Bancário,WhatsApp,Entregue com atraso,3,,0,3573.84,27.28,0.0,3601.1200000000003,2025,2,Sexta-feira
ORD000162,2025-03-03,2904,Recorrente,SC,Sudeste,58786,Bebidas,7,162.27,Cartão de Crédito,Instagram,Entregue,5,2.0,1,1135.89,36.85,113.59,1059.15,2025,3,Segunda-feira
ORD000163,2025-05-14,1280,Novo,MG,Sudeste,97778,Papelaria,12,499.58,Boleto Bancário,Orgânico,Entregue,2,5.0,0,5994.96,9.49,0.0,6004.45,2025,5,Quarta-feira
ORD000164,2025-10-11,1423,Recorrente,BA,Sudeste,76480,Limpeza,3,376.93,Cartão de Debito,Orgânico,Entregue,11,3.0,1,1130.79,32.02,113.08,1049.73,2025,10,Sábado
ORD000165,2025-01-28,3903,Recorrente,SC,Centro-Oeste,41695,Escritórios,4,311.05,Cartão de Crédito,WhatsApp,Entregue,11,4.0,0,1244.2,20.61,0.0,1264.81,2025,1,Terça-feira
ORD000166,2025-04-18,1269,Recorrente,PE,Nordeste,11511,Escritórios,9,217.4,Pix,Instagram,Entregue,11,1.0,1,1956.6,34.85,195.66,1795.7899999999997,2025,4,Sexta-feira
ORD000167,2025-02-13,1153,Novo,PR,Sul,63233,Limpeza,14,312.89,Boleto Bancário,WhatsApp,Entregue,6,5.0,1,4380.46,35.34,438.05,3977.75,2025,2,Quinta-feira
ORD000168,2025-12-06,3661,Recorrente,RJ,Sudeste,32502,Comida,13,177.39,Cartão de Debito,Instagram,Entregue com atraso,1,,0,2306.07,47.16,0.0,2353.23,2025,12,Sábado
ORD000169,2025-10-13,2750,Recorrente,PE,Centro-Oeste,60010,Comida,8,24.14,Cartão de Debito,Orgânico,Entregue com atraso,6,,1,193.12,36.07,19.31,209.88,2025,10,Segunda-feira
ORD000170,2025-11-27,1661,Novo,PE,Centro-Oeste,83905,Escritórios,12,203.59,Pix,Instagram,Entregue,13,3.0,0,2443.08,39.94,0.0,2483.02,2025,11,Quinta-feira
ORD000171,2025-05-08,2967,Novo,RS,Sul,56489,Comida,12,465.94,Pix,WhatsApp,Entregue com atraso,5,,0,5591.28,35.54,0.0,5626.82,2025,5,Quinta-feira
ORD000172,2025-12-14,1082,Recorrente,RJ,Nordeste,93533,Equipamento Industrial,1,316.89,Boleto Bancário,Google Ads,Devolvido,13,,0,316.89,59.5,0.0,376.39,2025,12,Domingo
ORD000173,2025-08-19,4693,Novo,SP,Sudeste,91165,Limpeza,3,51.14,Cartão de Debito,Google Ads,Entregue,9,1.0,1,153.42,49.16,15.34,187.23999999999998,2025,8,Terça-feira
ORD000174,2025-07-09,3994,Recorrente,RS,Sudeste,41949,Escritórios,14,443.65,Pix,Instagram,Cancelado,13,,1,6211.1,47.29,621.11,5637.280000000001,2025,7,Quarta-feira
ORD000175,2025-08-13,3946,Novo,PR,Centro-Oeste,78376,Limpeza,12,141.75,Cartão de Crédito,WhatsApp,Devolvido,14,,1,1701.0,40.62,170.1,1571.52,2025,8,Quarta-feira
ORD000176,2025-10-10,2449,Recorrente,SP,Nordeste,89587,Comida,10,129.45,Pix,Marketplace,Entregue,7,4.0,1,1294.5,35.48,129.45,1200.53,2025,10,Sexta-feira
ORD000177,2025-05-01,2298,Recorrente,ES,Sudeste,77310,Limpeza,2,155.57,Cartão de Crédito,Google Ads,Entregue,6,3.0,1,311.14,25.93,31.11,305.96,2025,5,Quinta-feira
ORD000178,2025-04-26,4784,Novo,ES,Sul,88798,Comida,2,292.83,Cartão de Debito,Orgânico,Entregue,11,2.0,0,585.66,48.77,0.0,634.43,2025,4,Sábado
ORD000179,2025-08-21,3331,Novo,PE,Nordeste,79407,Comida,13,276.9,Boleto Bancário,WhatsApp,Entregue com atraso,12,,1,3599.7,17.86,359.97,3257.5899999999997,2025,8,Quinta-feira
ORD000180,2025-09-16,1979,Recorrente,RS,Nordeste,83809,Limpeza,13,250.79,Cartão de Debito,WhatsApp,Entregue,7,2.0,1,3260.27,9.9,326.03,2944.14,2025,9,Terça-feira
ORD000181,2025-12-25,3220,Recorrente,GO,Centro-Oeste,27229,Comida,8,361.59,Cartão de Debito,Google Ads,Entregue,10,1.0,1,2892.72,44.3,289.27,2647.75,2025,12,Quinta-feira
ORD000182,2025-07-17,4398,Recorrente,RJ,Centro-Oeste,37385,Equipamento Industrial,6,165.1,Cartão de Debito,Marketplace,Entregue com atraso,5,,1,990.6,15.53,99.06,907.0699999999999,2025,7,Quinta-feira
ORD000183,2025-05-17,4789,Novo,SP,Sudeste,52176,Bebidas,12,393.21,Cartão de Debito,Orgânico,Entregue,1,2.0,0,4718.52,55.0,0.0,4773.52,2025,5,Sábado
ORD000184,2025-11-14,4134,Novo,RJ,Centro-Oeste,13260,Limpeza,12,95.91,Boleto Bancário,Marketplace,Devolvido,9,,0,1150.92,48.08,0.0,1199.0,2025,11,Sexta-feira
ORD000185,2025-06-14,4144,Novo,RS,Nordeste,13145,Bebidas,12,393.48,Pix,Orgânico,Entregue,5,1.0,1,4721.76,39.32,472.18,4288.9,2025,6,Sábado
ORD000186,2025-08-13,3810,Recorrente,PE,Sudeste,17802,Limpeza,13,335.27,Boleto Bancário,Google Ads,Devolvido,4,,0,4358.51,24.32,0.0,4382.83,2025,8,Quarta-feira
ORD000187,2025-11-03,2659,Novo,SC,Sudeste,12263,Comida,6,344.77,Boleto Bancário,WhatsApp,Entregue,6,4.0,0,2068.62,41.17,0.0,2109.79,2025,11,Segunda-feira
ORD000188,2025-08-22,2398,Novo,ES,Nordeste,36913,Comida,4,245.96,Boleto Bancário,Orgânico,Entregue,5,4.0,1,983.84,32.8,98.38,918.26,2025,8,Sexta-feira
ORD000189,2025-06-21,1632,Recorrente,SP,Sudeste,67788,Escritórios,1,336.83,Boleto Bancário,WhatsApp,Entregue,1,1.0,0,336.83,23.14,0.0,359.96999999999997,2025,6,Sábado
ORD000190,2025-06-01,2531,Recorrente,SP,Sul,18155,Equipamento Industrial,11,49.1,Pix,Instagram,Devolvido,2,,1,540.1,57.14,54.01,543.23,2025,6,Domingo
ORD000191,2025-11-11,1786,Novo,PR,Sul,10922,Escritórios,7,427.26,Cartão de Debito,Instagram,Entregue,4,1.0,1,2990.82,16.42,299.08,2708.1600000000003,2025,11,Terça-feira
ORD000192,2025-06-09,3990,Novo,SP,Sudeste,82231,Bebidas,8,37.22,Pix,Google Ads,Entregue com atraso,8,,0,297.76,47.18,0.0,344.94,2025,6,Segunda-feira
ORD000193,2025-04-06,4059,Recorrente,RS,Centro-Oeste,30672,Comida,2,82.88,Pix,Google Ads,Cancelado,5,,1,165.76,49.6,16.58,198.78,2025,4,Domingo
ORD000194,2025-08-21,1397,Recorrente,SP,Sul,48526,Escritórios,2,292.63,Cartão de Debito,Google Ads,Entregue com atraso,7,,0,585.26,57.49,0.0,642.75,2025,8,Quinta-feira
ORD000195,2025-06-29,2143,Novo,SP,Sudeste,55344,Comida,1,372.31,Pix,Instagram,Entregue,2,1.0,1,372.31,36.57,37.23,371.65,2025,6,Domingo
ORD000196,2025-04-23,1933,Recorrente,RJ,Sul,29014,Limpeza,4,47.36,Boleto Bancário,Orgânico,Devolvido,8,,0,189.44,35.81,0.0,225.25,2025,4,Quarta-feira
ORD000197,2025-11-14,2460,Recorrente,PE,Centro-Oeste,83352,Escritórios,6,461.17,Boleto Bancário,Marketplace,Cancelado,5,,1,2767.02,55.86,276.7,2546.1800000000003,2025,11,Sexta-feira
ORD000198,2025-02-21,2852,Novo,MG,Nordeste,50324,Bebidas,14,487.07,Cartão de Debito,Google Ads,Entregue,4,1.0,0,6818.98,49.66,0.0,6868.639999999999,2025,2,Sexta-feira
ORD000199,2025-09-25,3723,Novo,SP,Sudeste,48698,Escritórios,5,306.92,Cartão de Debito,Marketplace,Entregue com atraso,9,,0,1534.6,47.71,0.0,1582.31,2025,9,Quinta-feira
ORD000200,2025-10-22,3983,Novo,GO,Sudeste,87169,Comida,4,245.81,Cartão de Debito,Marketplace,Devolvido,6,,1,983.24,49.04,98.32,933.96,2025,10,Quarta-feira
ORD000201,2025-04-23,3512,Recorrente,PE,Sudeste,33384,Papelaria,14,373.28,Boleto Bancário,Instagram,Devolvido,14,,0,5225.92,33.65,0.0,5259.57,2025,4,Quarta-feira
ORD000202,2025-04-11,1285,Novo,BA,Sudeste,13512,Papelaria,4,170.9,Cartão de Debito,Orgânico,Entregue,4,1.0,1,683.6,10.15,68.36,625.39,2025,4,Sexta-feira
ORD000203,2025-04-23,1264,Recorrente,PR,Sudeste,16066,Equipamento Industrial,10,251.7,Pix,Instagram,Cancelado,8,,1,2517.0,18.31,251.7,2283.61,2025,4,Quarta-feira
ORD000204,2025-03-22,3367,Recorrente,RJ,Sudeste,41500,Comida,7,458.91,Pix,Google Ads,Entregue,3,4.0,0,3212.37,41.44,0.0,3253.81,2025,3,Sábado
ORD000205,2025-07-06,3720,Novo,PR,Centro-Oeste,88743,Limpeza,7,478.27,Cartão de Crédito,Instagram,Entregue,14,4.0,1,3347.89,28.6,334.79,3041.7,2025,7,Domingo
ORD000206,2025-04-23,4447,Recorrente,SC,Nordeste,95642,Escritórios,2,464.26,Cartão de Crédito,Instagram,Entregue,13,2.0,0,928.52,39.55,0.0,968.0699999999999,2025,4,Quarta-feira
ORD000207,2025-01-02,3867,Recorrente,SP,Centro-Oeste,89858,Papelaria,13,138.6,Cartão de Debito,Instagram,Entregue,10,2.0,0,1801.8,36.69,0.0,1838.49,2025,1,Quinta-feira
ORD000208,2025-05-10,3136,Novo,ES,Centro-Oeste,64800,Limpeza,7,123.91,Cartão de Crédito,Google Ads,Entregue com atraso,2,,0,867.37,30.81,0.0,898.18,2025,5,Sábado
ORD000209,2025-08-08,2677,Novo,GO,Nordeste,73140,Comida,2,155.86,Boleto Bancário,Google Ads,Entregue com atraso,7,,0,311.72,20.21,0.0,331.93,2025,8,Sexta-feira
ORD000210,2025-02-23,2226,Novo,RJ,Centro-Oeste,94954,Limpeza,4,226.24,Boleto Bancário,Instagram,Entregue,14,1.0,0,904.96,45.39,0.0,950.35,2025,2,Domingo
ORD000211,2025-12-09,1820,Recorrente,PR,Sul,12387,Comida,1,163.94,Pix,Instagram,Entregue,12,2.0,0,163.94,55.27,0.0,219.21,2025,12,Terça-feira
ORD000212,2025-08-12,2762,Recorrente,SP,Centro-Oeste,66160,Equipamento Industrial,5,193.36,Pix,Marketplace,Entregue,4,5.0,0,966.8,48.04,0.0,1014.8399999999999,2025,8,Terça-feira
ORD000213,2025-08-13,4048,Novo,ES,Sudeste,69241,Escritórios,1,314.11,Cartão de Crédito,Orgânico,Devolvido,4,,0,314.11,14.24,0.0,328.35,2025,8,Quarta-feira
ORD000214,2025-05-06,3381,Recorrente,ES,Sul,83567,Limpeza,4,383.64,Cartão de Crédito,Marketplace,Cancelado,10,,1,1534.56,35.97,153.46,1417.07,2025,5,Terça-feira
ORD000215,2025-05-10,3269,Novo,SC,Sul,11799,Escritórios,13,370.42,Boleto Bancário,Orgânico,Entregue,9,3.0,0,4815.46,51.44,0.0,4866.9,2025,5,Sábado
ORD000216,2025-02-22,1040,Novo,PE,Nordeste,45548,Limpeza,9,409.07,Pix,Orgânico,Devolvido,2,,0,3681.63,38.73,0.0,3720.36,2025,2,Sábado
ORD000217,2025-06-21,2731,Novo,GO,Centro-Oeste,43895,Comida,13,25.77,Cartão de Crédito,Instagram,Entregue,1,4.0,0,335.01,30.86,0.0,365.87,2025,6,Sábado
ORD000218,2025-08-06,1067,Novo,MG,Centro-Oeste,90171,Comida,12,33.39,Boleto Bancário,Marketplace,Entregue com atraso,7,,0,400.68,22.8,0.0,423.48,2025,8,Quarta-feira
ORD000219,2025-06-09,1987,Novo,GO,Sul,50379,Limpeza,8,396.8,Pix,Orgânico,Devolvido,12,,1,3174.4,25.18,317.44,2882.14,2025,6,Segunda-feira
ORD000220,2025-07-17,2799,Recorrente,SC,Centro-Oeste,55414,Equipamento Industrial,6,271.21,Boleto Bancário,Orgânico,Entregue,8,1.0,1,1627.26,20.59,162.73,1485.12,2025,7,Quinta-feira
ORD000221,2025-09-04,3561,Novo,RS,Centro-Oeste,83071,Comida,8,293.29,Boleto Bancário,Google Ads,Entregue com atraso,3,,0,2346.32,18.18,0.0,2364.5,2025,9,Quinta-feira
ORD000222,2025-11-20,4944,Recorrente,PE,Nordeste,78344,Bebidas,5,35.77,Pix,Orgânico,Entregue,2,4.0,0,178.85,38.62,0.0,217.47,2025,11,Quinta-feira
ORD000223,2025-07-22,4708,Novo,RJ,Sul,88591,Bebidas,7,135.1,Boleto Bancário,Instagram,Entregue,4,1.0,1,945.7,34.49,94.57,885.6200000000001,2025,7,Terça-feira
ORD000224,2025-07-03,4693,Novo,PE,Sudeste,14297,Escritórios,8,322.79,Cartão de Crédito,WhatsApp,Entregue com atraso,2,,1,2582.32,46.21,258.23,2370.3,2025,7,Quinta-feira
ORD000225,2025-05-03,2621,Novo,SC,Sul,96479,Bebidas,7,431.0,Boleto Bancário,Google Ads,Devolvido,12,,0,3017.0,24.01,0.0,3041.01,2025,5,Sábado
ORD000226,2025-09-12,2655,Recorrente,SC,Nordeste,15008,Bebidas,14,459.32,Cartão de Crédito,WhatsApp,Entregue,2,4.0,1,6430.48,31.96,643.05,5819.389999999999,2025,9,Sexta-feira
ORD000227,2025-10-21,4198,Novo,RJ,Nordeste,96813,Equipamento Industrial,4,255.21,Cartão de Debito,Instagram,Devolvido,5,,0,1020.84,43.38,0.0,1064.22,2025,10,Terça-feira
ORD000228,2025-10-07,2278,Novo,RJ,Nordeste,26820,Equipamento Industrial,5,277.28,Cartão de Debito,WhatsApp,Devolvido,10,,0,1386.4,58.09,0.0,1444.49,2025,10,Terça-feira
ORD000229,2025-11-21,1694,Recorrente,RJ,Centro-Oeste,81548,Papelaria,13,418.19,Cartão de Debito,Orgânico,Entregue,5,2.0,0,5436.47,26.14,0.0,5462.610000000001,2025,11,Sexta-feira
ORD000230,2025-04-08,4087,Novo,PE,Sul,32253,Papelaria,14,273.44,Boleto Bancário,WhatsApp,Entregue,8,2.0,1,3828.16,23.51,382.82,3468.85,2025,4,Terça-feira
ORD000231,2025-07-17,3524,Novo,SP,Centro-Oeste,39202,Equipamento Industrial,10,263.26,Cartão de Debito,Marketplace,Entregue com atraso,9,,1,2632.6,31.36,263.26,2400.7000000000003,2025,7,Quinta-feira
ORD000232,2025-08-28,2085,Recorrente,PR,Centro-Oeste,39236,Papelaria,6,453.49,Cartão de Debito,Instagram,Entregue com atraso,2,,0,2720.94,45.64,0.0,2766.58,2025,8,Quinta-feira
ORD000233,2025-05-24,3928,Novo,BA,Sul,77156,Equipamento Industrial,14,397.07,Boleto Bancário,Marketplace,Entregue,1,1.0,0,5558.98,58.0,0.0,5616.98,2025,5,Sábado
ORD000234,2025-04-07,3479,Novo,RJ,Nordeste,70263,Papelaria,14,455.45,Pix,WhatsApp,Devolvido,3,,0,6376.3,35.9,0.0,6412.2,2025,4,Segunda-feira
ORD000235,2025-07-20,2693,Novo,PR,Sudeste,84855,Comida,12,116.94,Boleto Bancário,Marketplace,Entregue com atraso,6,,0,1403.28,50.25,0.0,1453.53,2025,7,Domingo
ORD000236,2025-05-04,3315,Novo,BA,Sudeste,26575,Equipamento Industrial,11,266.94,Cartão de Crédito,Google Ads,Entregue,14,3.0,0,2936.34,32.15,0.0,2968.4900000000002,2025,5,Domingo
ORD000237,2025-07-06,2058,Novo,PE,Sul,22204,Escritórios,6,422.81,Boleto Bancário,WhatsApp,Entregue com atraso,5,,0,2536.86,10.07,0.0,2546.9300000000003,2025,7,Domingo
ORD000238,2025-11-22,1778,Novo,PR,Sul,21952,Escritórios,13,64.46,Pix,Marketplace,Entregue,8,2.0,0,837.98,54.5,0.0,892.48,2025,11,Sábado
ORD000239,2025-12-15,4647,Novo,RJ,Nordeste,93323,Equipamento Industrial,9,399.38,Cartão de Debito,Orgânico,Entregue,8,2.0,0,3594.42,23.07,0.0,3617.4900000000002,2025,12,Segunda-feira
ORD000240,2025-09-16,1493,Novo,MG,Sul,61142,Bebidas,10,99.66,Boleto Bancário,WhatsApp,Devolvido,2,,0,996.6,15.21,0.0,1011.8100000000001,2025,9,Terça-feira
ORD000241,2025-05-28,2585,Recorrente,SC,Sul,43872,Escritórios,14,405.98,Cartão de Debito,Google Ads,Cancelado,14,,0,5683.72,59.8,0.0,5743.52,2025,5,Quarta-feira
ORD000242,2025-09-09,2492,Novo,PR,Nordeste,39376,Bebidas,14,309.88,Cartão de Crédito,Orgânico,Entregue,9,3.0,0,4338.32,26.06,0.0,4364.38,2025,9,Terça-feira
ORD000243,2025-12-12,2790,Novo,ES,Nordeste,76084,Escritórios,2,104.69,Pix,WhatsApp,Entregue com atraso,14,,0,209.38,15.1,0.0,224.48,2025,12,Sexta-feira
ORD000244,2025-05-27,1660,Recorrente,ES,Centro-Oeste,21640,Limpeza,6,241.94,Cartão de Debito,Orgânico,Entregue com atraso,14,,0,1451.64,24.2,0.0,1475.8400000000001,2025,5,Terça-feira
ORD000245,2025-05-28,2348,Recorrente,PR,Sul,36437,Limpeza,13,344.13,Cartão de Debito,WhatsApp,Entregue,4,4.0,0,4473.69,34.72,0.0,4508.41,2025,5,Quarta-feira
ORD000246,2025-12-18,2327,Novo,RJ,Sudeste,97681,Equipamento Industrial,3,320.59,Cartão de Debito,WhatsApp,Entregue,14,1.0,0,961.77,12.57,0.0,974.34,2025,12,Quinta-feira
ORD000247,2025-07-18,2299,Recorrente,GO,Sul,17903,Escritórios,14,219.35,Cartão de Debito,Instagram,Entregue com atraso,1,,1,3070.9,26.34,307.09,2790.15,2025,7,Sexta-feira
ORD000248,2025-11-04,4940,Novo,RJ,Sudeste,93704,Comida,2,450.69,Boleto Bancário,Marketplace,Entregue com atraso,14,,0,901.38,42.78,0.0,944.16,2025,11,Terça-feira
ORD000249,2025-05-08,2986,Novo,PE,Sudeste,36863,Bebidas,6,264.44,Pix,WhatsApp,Entregue,2,4.0,0,1586.64,55.63,0.0,1642.2700000000002,2025,5,Quinta-feira
ORD000250,2025-02-08,4755,Recorrente,RJ,Sudeste,53381,Escritórios,4,257.87,Pix,Google Ads,Entregue,14,5.0,0,1031.48,28.67,0.0,1060.15,2025,2,Sábado
ORD000251,2025-12-04,4060,Novo,PE,Centro-Oeste,38548,Equipamento Industrial,5,40.5,Cartão de Debito,Marketplace,Entregue,11,4.0,0,202.5,37.36,0.0,239.86,2025,12,Quinta-feira
ORD000252,2025-12-26,3044,Novo,GO,Nordeste,59956,Bebidas,5,461.84,Pix,Instagram,Entregue,6,1.0,0,2309.2,41.08,0.0,2350.2799999999997,2025,12,Sexta-feira
ORD000253,2025-05-09,4272,Novo,MG,Nordeste,84526,Papelaria,3,96.79,Cartão de Debito,Marketplace,Entregue com atraso,5,,1,290.37,11.68,29.04,273.01,2025,5,Sexta-feira
ORD000254,2025-09-24,4516,Novo,PE,Centro-Oeste,21467,Equipamento Industrial,12,268.89,Cartão de Crédito,Marketplace,Entregue,12,4.0,1,3226.68,25.8,322.67,2929.81,2025,9,Quarta-feira
ORD000255,2025-05-31,2928,Novo,RS,Nordeste,67954,Escritórios,4,403.75,Cartão de Crédito,WhatsApp,Entregue,7,1.0,1,1615.0,43.58,161.5,1497.08,2025,5,Sábado
ORD000256,2025-10-25,2347,Recorrente,ES,Centro-Oeste,33901,Comida,3,115.57,Cartão de Crédito,Google Ads,Cancelado,9,,0,346.71,46.25,0.0,392.96,2025,10,Sábado
ORD000257,2025-04-09,2058,Novo,SC,Sul,65983,Papelaria,7,268.41,Pix,WhatsApp,Entregue,6,5.0,0,1878.87,26.51,0.0,1905.3799999999999,2025,4,Quarta-feira
ORD000258,2025-09-20,1976,Recorrente,ES,Centro-Oeste,33301,Equipamento Industrial,1,127.94,Cartão de Debito,Google Ads,Entregue,6,5.0,1,127.94,8.35,12.79,123.5,2025,9,Sábado
ORD000259,2025-09-09,1481,Recorrente,PE,Nordeste,95180,Escritórios,6,382.25,Boleto Bancário,Google Ads,Devolvido,2,,0,2293.5,8.36,0.0,2301.86,2025,9,Terça-feira
ORD000260,2025-05-24,1727,Recorrente,RS,Nordeste,79903,Limpeza,4,286.53,Boleto Bancário,Orgânico,Entregue com atraso,7,,1,1146.12,35.98,114.61,1067.49,2025,5,Sábado
ORD000261,2025-12-12,3527,Recorrente,SP,Sul,26204,Escritórios,1,429.43,Cartão de Crédito,WhatsApp,Entregue com atraso,2,,0,429.43,36.68,0.0,466.11,2025,12,Sexta-feira
ORD000262,2025-04-22,4136,Recorrente,MG,Centro-Oeste,29755,Limpeza,1,448.33,Cartão de Crédito,Instagram,Entregue,13,5.0,1,448.33,36.9,44.83,440.4,2025,4,Terça-feira
ORD000263,2025-03-01,2031,Novo,MG,Sul,69817,Limpeza,5,327.88,Pix,Marketplace,Entregue,7,5.0,0,1639.4,45.53,0.0,1684.93,2025,3,Sábado
ORD000264,2025-01-02,4372,Novo,SP,Sudeste,12093,Equipamento Industrial,14,365.44,Boleto Bancário,Orgânico,Entregue com atraso,8,,0,5116.16,55.91,0.0,5172.07,2025,1,Quinta-feira
ORD000265,2025-10-31,1342,Novo,SC,Centro-Oeste,79537,Escritórios,5,279.12,Pix,Instagram,Entregue com atraso,12,,0,1395.6,59.49,0.0,1455.09,2025,10,Sexta-feira
ORD000266,2025-09-11,4502,Recorrente,GO,Sul,32940,Escritórios,10,198.37,Cartão de Crédito,WhatsApp,Entregue,1,3.0,0,1983.7,44.46,0.0,2028.16,2025,9,Quinta-feira
ORD000267,2025-05-20,2447,Recorrente,BA,Sul,83346,Limpeza,7,327.58,Cartão de Debito,Google Ads,Entregue,9,5.0,1,2293.06,34.73,229.31,2098.48,2025,5,Terça-feira
ORD000268,2025-02-06,3379,Novo,RS,Nordeste,54040,Bebidas,13,455.06,Cartão de Debito,WhatsApp,Devolvido,8,,0,5915.78,15.33,0.0,5931.11,2025,2,Quinta-feira
